rid,date,eid,cid,rate
2650,2022-04-09 06:00:00,1,LTC,111.3
2651,2022-04-09 06:00:00,2,LTC,111.42
2652,2022-04-09 06:00:00,3,LTC,111.24
2653,2022-04-09 06:00:00,4,LTC,111.27
2654,2022-04-09 06:00:00,5,LTC,111.295
2655,2022-04-09 06:00:00,1,LUNA,94.76
2656,2022-04-09 06:00:00,2,LUNA,94.69
2657,2022-04-09 06:00:00,3,LUNA,94.7382
2658,2022-04-09 06:00:00,4,LUNA,94.86
2659,2022-04-09 06:00:00,5,LUNA,94.78
2660,2022-04-09 06:00:00,1,ADA,1.039
2661,2022-04-09 06:00:00,2,ADA,1.0392
2662,2022-04-09 06:00:00,3,ADA,1.038895
2663,2022-04-09 06:00:00,4,ADA,1.038376
2664,2022-04-09 06:00:00,5,ADA,1.039315
2665,2022-04-09 06:00:00,1,DOT,19.67
2666,2022-04-09 06:00:00,2,DOT,19.68
2667,2022-04-09 06:00:00,3,DOT,19.6626
2668,2022-04-09 06:00:00,4,DOT,19.6846
2669,2022-04-09 06:00:00,5,DOT,19.698
2670,2022-04-09 07:00:00,1,BTC,42486.63
2671,2022-04-09 07:00:00,2,BTC,42456.1
2672,2022-04-09 07:00:00,3,BTC,42479.4
2673,2022-04-09 07:00:00,4,BTC,42463.7
2674,2022-04-09 07:00:00,5,BTC,42490.0
2675,2022-04-09 07:00:00,1,ETH,3212.75
2676,2022-04-09 07:00:00,2,ETH,3211.39
2677,2022-04-09 07:00:00,3,ETH,3212.49
2678,2022-04-09 07:00:00,4,ETH,3209.99
2679,2022-04-09 07:00:00,5,ETH,3212.3
2680,2022-04-09 07:00:00,1,LTC,111.5
2681,2022-04-09 07:00:00,2,LTC,111.35
2682,2022-04-09 07:00:00,3,LTC,111.54
2683,2022-04-09 07:00:00,4,LTC,111.44
2684,2022-04-09 07:00:00,5,LTC,111.515
2685,2022-04-09 07:00:00,1,LUNA,94.87
2686,2022-04-09 07:00:00,2,LUNA,94.83
2687,2022-04-09 07:00:00,3,LUNA,94.8429
2688,2022-04-09 07:00:00,4,LUNA,94.76
2689,2022-04-09 07:00:00,5,LUNA,94.85
2690,2022-04-09 07:00:00,1,ADA,1.036
2691,2022-04-09 07:00:00,2,ADA,1.0364
2692,2022-04-09 07:00:00,3,ADA,1.036005
2693,2022-04-09 07:00:00,4,ADA,1.035591
2694,2022-04-09 07:00:00,5,ADA,1.036285
2695,2022-04-09 07:00:00,1,DOT,19.66
2696,2022-04-09 07:00:00,2,DOT,19.64
2697,2022-04-09 07:00:00,3,DOT,19.6625
2698,2022-04-09 07:00:00,4,DOT,19.6349
2699,2022-04-09 07:00:00,5,DOT,19.664
2700,2022-04-09 08:00:00,1,BTC,42459.0
2701,2022-04-09 08:00:00,2,BTC,42447.1
2702,2022-04-09 08:00:00,3,BTC,42459.38
2703,2022-04-09 08:00:00,4,BTC,42453.6
2704,2022-04-09 08:00:00,5,BTC,42457.0
2705,2022-04-09 08:00:00,1,ETH,3210.86
2706,2022-04-09 08:00:00,2,ETH,3209.58
2707,2022-04-09 08:00:00,3,ETH,3210.58
2708,2022-04-09 08:00:00,4,ETH,3210.83
2709,2022-04-09 08:00:00,5,ETH,3210.9
2710,2022-04-09 08:00:00,1,LTC,111.7
2711,2022-04-09 08:00:00,2,LTC,111.69
2712,2022-04-09 08:00:00,3,LTC,111.76
2713,2022-04-09 08:00:00,4,LTC,111.69
2714,2022-04-09 08:00:00,5,LTC,111.725
2715,2022-04-09 08:00:00,1,LUNA,94.84
2716,2022-04-09 08:00:00,2,LUNA,94.72
2717,2022-04-09 08:00:00,3,LUNA,94.8237
2718,2022-04-09 08:00:00,4,LUNA,94.64
2719,2022-04-09 08:00:00,5,LUNA,94.79
2720,2022-04-09 08:00:00,1,ADA,1.038
2721,2022-04-09 08:00:00,2,ADA,1.0372
2722,2022-04-09 08:00:00,3,ADA,1.037812
2723,2022-04-09 08:00:00,4,ADA,1.037255
2724,2022-04-09 08:00:00,5,ADA,1.038335
2725,2022-04-09 08:00:00,1,DOT,19.67
2726,2022-04-09 08:00:00,2,DOT,19.64
2727,2022-04-09 08:00:00,3,DOT,19.663
2728,2022-04-09 08:00:00,4,DOT,19.63
2729,2022-04-09 08:00:00,5,DOT,19.648
2730,2022-04-09 09:00:00,1,BTC,42500.5
2731,2022-04-09 09:00:00,2,BTC,42497.1
2732,2022-04-09 09:00:00,3,BTC,42501.05
2733,2022-04-09 09:00:00,4,BTC,42520.0
2734,2022-04-09 09:00:00,5,BTC,42512.0
2735,2022-04-09 09:00:00,1,ETH,3229.04
2736,2022-04-09 09:00:00,2,ETH,3228.34
2737,2022-04-09 09:00:00,3,ETH,3229.0
2738,2022-04-09 09:00:00,4,ETH,3232.84
2739,2022-04-09 09:00:00,5,ETH,3229.6
2740,2022-04-09 09:00:00,1,LTC,111.9
2741,2022-04-09 09:00:00,2,LTC,111.89
2742,2022-04-09 09:00:00,3,LTC,111.93
2743,2022-04-09 09:00:00,4,LTC,111.84
2744,2022-04-09 09:00:00,5,LTC,111.895
2745,2022-04-09 09:00:00,1,LUNA,94.99
2746,2022-04-09 09:00:00,2,LUNA,95.05
2747,2022-04-09 09:00:00,3,LUNA,94.9921
2748,2022-04-09 09:00:00,4,LUNA,94.85
2749,2022-04-09 09:00:00,5,LUNA,95.0
2750,2022-04-09 09:00:00,1,ADA,1.042
2751,2022-04-09 09:00:00,2,ADA,1.0422
2752,2022-04-09 09:00:00,3,ADA,1.041629
2753,2022-04-09 09:00:00,4,ADA,1.041958
2754,2022-04-09 09:00:00,5,ADA,1.04167
2755,2022-04-09 09:00:00,1,DOT,19.78
2756,2022-04-09 09:00:00,2,DOT,19.76
2757,2022-04-09 09:00:00,3,DOT,19.7788
2758,2022-04-09 09:00:00,4,DOT,19.7628
2759,2022-04-09 09:00:00,5,DOT,19.77
2760,2022-04-09 10:00:00,1,BTC,42456.86
2761,2022-04-09 10:00:00,2,BTC,42468.06
2762,2022-04-09 10:00:00,3,BTC,42452.86
2763,2022-04-09 10:00:00,4,BTC,42470.6
2764,2022-04-09 10:00:00,5,BTC,42460.0
2765,2022-04-09 10:00:00,1,ETH,3220.61
2766,2022-04-09 10:00:00,2,ETH,3222.02
2767,2022-04-09 10:00:00,3,ETH,3220.61
2768,2022-04-09 10:00:00,4,ETH,3222.41
2769,2022-04-09 10:00:00,5,ETH,3221.3
2770,2022-04-09 10:00:00,1,LTC,111.2
2771,2022-04-09 10:00:00,2,LTC,111.18
2772,2022-04-09 10:00:00,3,LTC,111.16
2773,2022-04-09 10:00:00,4,LTC,111.32
2774,2022-04-09 10:00:00,5,LTC,111.2
2775,2022-04-09 10:00:00,1,LUNA,95.85
2776,2022-04-09 10:00:00,2,LUNA,96.03
2777,2022-04-09 10:00:00,3,LUNA,95.8566
2778,2022-04-09 10:00:00,4,LUNA,96.01
2779,2022-04-09 10:00:00,5,LUNA,95.87
2780,2022-04-09 10:00:00,1,ADA,1.035
2781,2022-04-09 10:00:00,2,ADA,1.0368
2782,2022-04-09 10:00:00,3,ADA,1.035722
2783,2022-04-09 10:00:00,4,ADA,1.037238
2784,2022-04-09 10:00:00,5,ADA,1.035545
2785,2022-04-09 10:00:00,1,DOT,19.68
2786,2022-04-09 10:00:00,2,DOT,19.69
2787,2022-04-09 10:00:00,3,DOT,19.6729
2788,2022-04-09 10:00:00,4,DOT,19.671
2789,2022-04-09 10:00:00,5,DOT,19.694
2790,2022-04-09 11:00:00,1,BTC,42451.51
2791,2022-04-09 11:00:00,2,BTC,42458.44
2792,2022-04-09 11:00:00,3,BTC,42451.41
2793,2022-04-09 11:00:00,4,BTC,42442.8
2794,2022-04-09 11:00:00,5,BTC,42458.0
2795,2022-04-09 11:00:00,1,ETH,3228.12
2796,2022-04-09 11:00:00,2,ETH,3225.84
2797,2022-04-09 11:00:00,3,ETH,3227.75
2798,2022-04-09 11:00:00,4,ETH,3228.0
2799,2022-04-09 11:00:00,5,ETH,3228.3
2800,2022-04-09 11:00:00,1,LTC,111.3
2801,2022-04-09 11:00:00,2,LTC,111.42
2802,2022-04-09 11:00:00,3,LTC,111.34
2803,2022-04-09 11:00:00,4,LTC,111.41
2804,2022-04-09 11:00:00,5,LTC,111.39
2805,2022-04-09 11:00:00,1,LUNA,94.34
2806,2022-04-09 11:00:00,2,LUNA,94.37
2807,2022-04-09 11:00:00,3,LUNA,94.3328
2808,2022-04-09 11:00:00,4,LUNA,94.33
2809,2022-04-09 11:00:00,5,LUNA,94.29
2810,2022-04-09 11:00:00,1,ADA,1.034
2811,2022-04-09 11:00:00,2,ADA,1.0346
2812,2022-04-09 11:00:00,3,ADA,1.034918
2813,2022-04-09 11:00:00,4,ADA,1.034063
2814,2022-04-09 11:00:00,5,ADA,1.034935
2815,2022-04-09 11:00:00,1,DOT,19.7
2816,2022-04-09 11:00:00,2,DOT,19.71
2817,2022-04-09 11:00:00,3,DOT,19.7007
2818,2022-04-09 11:00:00,4,DOT,19.6773
2819,2022-04-09 11:00:00,5,DOT,19.713
2820,2022-04-09 12:00:00,1,BTC,42277.32
2821,2022-04-09 12:00:00,2,BTC,42217.47
2822,2022-04-09 12:00:00,3,BTC,42277.76
2823,2022-04-09 12:00:00,4,BTC,42290.0
2824,2022-04-09 12:00:00,5,BTC,42288.0
2825,2022-04-09 12:00:00,1,ETH,3210.67
2826,2022-04-09 12:00:00,2,ETH,3207.11
2827,2022-04-09 12:00:00,3,ETH,3210.61
2828,2022-04-09 12:00:00,4,ETH,3211.66
2829,2022-04-09 12:00:00,5,ETH,3211.2
2830,2022-04-09 12:00:00,1,LTC,110.9
2831,2022-04-09 12:00:00,2,LTC,110.75
2832,2022-04-09 12:00:00,3,LTC,110.97
2833,2022-04-09 12:00:00,4,LTC,110.96
2834,2022-04-09 12:00:00,5,LTC,111.045
2835,2022-04-09 12:00:00,1,LUNA,93.1
2836,2022-04-09 12:00:00,2,LUNA,92.85
2837,2022-04-09 12:00:00,3,LUNA,93.094
2838,2022-04-09 12:00:00,4,LUNA,92.9
2839,2022-04-09 12:00:00,5,LUNA,93.09
2840,2022-04-09 12:00:00,1,ADA,1.025
2841,2022-04-09 12:00:00,2,ADA,1.0221
2842,2022-04-09 12:00:00,3,ADA,1.024612
2843,2022-04-09 12:00:00,4,ADA,1.023794
2844,2022-04-09 12:00:00,5,ADA,1.02474
2845,2022-04-09 12:00:00,1,DOT,19.44
2846,2022-04-09 12:00:00,2,DOT,19.46
2847,2022-04-09 12:00:00,3,DOT,19.4442
2848,2022-04-09 12:00:00,4,DOT,19.4508
2849,2022-04-09 12:00:00,5,DOT,19.457
2850,2022-04-09 13:00:00,1,BTC,42445.65
2851,2022-04-09 13:00:00,2,BTC,42432.46
2852,2022-04-09 13:00:00,3,BTC,42446.2
2853,2022-04-09 13:00:00,4,BTC,42460.0
2854,2022-04-09 13:00:00,5,BTC,42464.0
2855,2022-04-09 13:00:00,1,ETH,3220.24
2856,2022-04-09 13:00:00,2,ETH,3218.9
2857,2022-04-09 13:00:00,3,ETH,3220.01
2858,2022-04-09 13:00:00,4,ETH,3220.16
2859,2022-04-09 13:00:00,5,ETH,3221.1
2860,2022-04-09 13:00:00,1,LTC,111.2
2861,2022-04-09 13:00:00,2,LTC,111.11
2862,2022-04-09 13:00:00,3,LTC,111.17
2863,2022-04-09 13:00:00,4,LTC,111.07
2864,2022-04-09 13:00:00,5,LTC,111.19
2865,2022-04-09 13:00:00,1,LUNA,93.74
2866,2022-04-09 13:00:00,2,LUNA,93.77
2867,2022-04-09 13:00:00,3,LUNA,93.771
2868,2022-04-09 13:00:00,4,LUNA,94.05
2869,2022-04-09 13:00:00,5,LUNA,93.78
2870,2022-04-09 13:00:00,1,ADA,1.028
2871,2022-04-09 13:00:00,2,ADA,1.0279
2872,2022-04-09 13:00:00,3,ADA,1.027662
2873,2022-04-09 13:00:00,4,ADA,1.029299
2874,2022-04-09 13:00:00,5,ADA,1.027425
2875,2022-04-09 13:00:00,1,DOT,19.52
2876,2022-04-09 13:00:00,2,DOT,19.52
2877,2022-04-09 13:00:00,3,DOT,19.5197
2878,2022-04-09 13:00:00,4,DOT,19.52
2879,2022-04-09 13:00:00,5,DOT,19.527
2880,2022-04-09 14:00:00,1,BTC,42576.99
2881,2022-04-09 14:00:00,2,BTC,42572.01
2882,2022-04-09 14:00:00,3,BTC,42574.26
2883,2022-04-09 14:00:00,4,BTC,42575.0
2884,2022-04-09 14:00:00,5,BTC,42592.0
2885,2022-04-09 14:00:00,1,ETH,3242.91
2886,2022-04-09 14:00:00,2,ETH,3241.96
2887,2022-04-09 14:00:00,3,ETH,3242.36
2888,2022-04-09 14:00:00,4,ETH,3242.99
2889,2022-04-09 14:00:00,5,ETH,3243.4
2890,2022-04-09 14:00:00,1,LTC,112.0
2891,2022-04-09 14:00:00,2,LTC,111.97
2892,2022-04-09 14:00:00,3,LTC,112.01
2893,2022-04-09 14:00:00,4,LTC,111.97
2894,2022-04-09 14:00:00,5,LTC,112.05
2895,2022-04-09 14:00:00,1,LUNA,94.18
2896,2022-04-09 14:00:00,2,LUNA,94.21
2897,2022-04-09 14:00:00,3,LUNA,94.1706
2898,2022-04-09 14:00:00,4,LUNA,94.24
2899,2022-04-09 14:00:00,5,LUNA,94.21
2900,2022-04-09 14:00:00,1,ADA,1.035
2901,2022-04-09 14:00:00,2,ADA,1.0351
2902,2022-04-09 14:00:00,3,ADA,1.035484
2903,2022-04-09 14:00:00,4,ADA,1.034929
2904,2022-04-09 14:00:00,5,ADA,1.03582
2905,2022-04-09 14:00:00,1,DOT,19.64
2906,2022-04-09 14:00:00,2,DOT,19.63
2907,2022-04-09 14:00:00,3,DOT,19.6507
2908,2022-04-09 14:00:00,4,DOT,19.63
2909,2022-04-09 14:00:00,5,DOT,19.646
2910,2022-04-09 15:00:00,1,BTC,42467.82
2911,2022-04-09 15:00:00,2,BTC,42487.59
2912,2022-04-09 15:00:00,3,BTC,42469.87
2913,2022-04-09 15:00:00,4,BTC,42485.5
2914,2022-04-09 15:00:00,5,BTC,42478.0
2915,2022-04-09 15:00:00,1,ETH,3233.23
2916,2022-04-09 15:00:00,2,ETH,3234.04
2917,2022-04-09 15:00:00,3,ETH,3232.99
2918,2022-04-09 15:00:00,4,ETH,3232.99
2919,2022-04-09 15:00:00,5,ETH,3233.8
2920,2022-04-09 15:00:00,1,LTC,111.8
2921,2022-04-09 15:00:00,2,LTC,111.87
2922,2022-04-09 15:00:00,3,LTC,111.88
2923,2022-04-09 15:00:00,4,LTC,111.88
2924,2022-04-09 15:00:00,5,LTC,111.93
2925,2022-04-09 15:00:00,1,LUNA,93.73
2926,2022-04-09 15:00:00,2,LUNA,93.84
2927,2022-04-09 15:00:00,3,LUNA,93.7745
2928,2022-04-09 15:00:00,4,LUNA,93.8
2929,2022-04-09 15:00:00,5,LUNA,93.79
2930,2022-04-09 15:00:00,1,ADA,1.029
2931,2022-04-09 15:00:00,2,ADA,1.03
2932,2022-04-09 15:00:00,3,ADA,1.029309
2933,2022-04-09 15:00:00,4,ADA,1.029661
2934,2022-04-09 15:00:00,5,ADA,1.029315
2935,2022-04-09 15:00:00,1,DOT,19.53
2936,2022-04-09 15:00:00,2,DOT,19.54
2937,2022-04-09 15:00:00,3,DOT,19.5243
2938,2022-04-09 15:00:00,4,DOT,19.5301
2939,2022-04-09 15:00:00,5,DOT,19.528
2940,2022-04-09 16:00:00,1,BTC,42510.63
2941,2022-04-09 16:00:00,2,BTC,42543.05
2942,2022-04-09 16:00:00,3,BTC,42515.25
2943,2022-04-09 16:00:00,4,BTC,42546.1
2944,2022-04-09 16:00:00,5,BTC,42531.0
2945,2022-04-09 16:00:00,1,ETH,3234.33
2946,2022-04-09 16:00:00,2,ETH,3235.86
2947,2022-04-09 16:00:00,3,ETH,3234.2
2948,2022-04-09 16:00:00,4,ETH,3233.6
2949,2022-04-09 16:00:00,5,ETH,3235.3
2950,2022-04-09 16:00:00,1,LTC,112.0
2951,2022-04-09 16:00:00,2,LTC,112.1
2952,2022-04-09 16:00:00,3,LTC,112.07
2953,2022-04-09 16:00:00,4,LTC,112.02
2954,2022-04-09 16:00:00,5,LTC,112.04
2955,2022-04-09 16:00:00,1,LUNA,94.02
2956,2022-04-09 16:00:00,2,LUNA,93.99
2957,2022-04-09 16:00:00,3,LUNA,94.0183
2958,2022-04-09 16:00:00,4,LUNA,94.01
2959,2022-04-09 16:00:00,5,LUNA,93.99
2960,2022-04-09 16:00:00,1,ADA,1.03
2961,2022-04-09 16:00:00,2,ADA,1.0312
2962,2022-04-09 16:00:00,3,ADA,1.030596
2963,2022-04-09 16:00:00,4,ADA,1.030746
2964,2022-04-09 16:00:00,5,ADA,1.0312
2965,2022-04-09 16:00:00,1,DOT,19.53
2966,2022-04-09 16:00:00,2,DOT,19.54
2967,2022-04-09 16:00:00,3,DOT,19.5415
2968,2022-04-09 16:00:00,4,DOT,19.5451
2969,2022-04-09 16:00:00,5,DOT,19.531
2970,2022-04-09 17:00:00,1,BTC,42423.19
2971,2022-04-09 17:00:00,2,BTC,42448.6
2972,2022-04-09 17:00:00,3,BTC,42423.45
2973,2022-04-09 17:00:00,4,BTC,42455.4
2974,2022-04-09 17:00:00,5,BTC,42429.0
2975,2022-04-09 17:00:00,1,ETH,3223.91
2976,2022-04-09 17:00:00,2,ETH,3226.69
2977,2022-04-09 17:00:00,3,ETH,3223.75
2978,2022-04-09 17:00:00,4,ETH,3226.05
2979,2022-04-09 17:00:00,5,ETH,3224.6
2980,2022-04-09 17:00:00,1,LTC,111.8
2981,2022-04-09 17:00:00,2,LTC,111.84
2982,2022-04-09 17:00:00,3,LTC,111.79
2983,2022-04-09 17:00:00,4,LTC,111.72
2984,2022-04-09 17:00:00,5,LTC,111.77
2985,2022-04-09 17:00:00,1,LUNA,94.93
2986,2022-04-09 17:00:00,2,LUNA,94.96
2987,2022-04-09 17:00:00,3,LUNA,94.8981
2988,2022-04-09 17:00:00,4,LUNA,94.95
2989,2022-04-09 17:00:00,5,LUNA,94.94
2990,2022-04-09 17:00:00,1,ADA,1.028
2991,2022-04-09 17:00:00,2,ADA,1.0281
2992,2022-04-09 17:00:00,3,ADA,1.027493
2993,2022-04-09 17:00:00,4,ADA,1.027727
2994,2022-04-09 17:00:00,5,ADA,1.02776
2995,2022-04-09 17:00:00,1,DOT,19.42
2996,2022-04-09 17:00:00,2,DOT,19.44
2997,2022-04-09 17:00:00,3,DOT,19.4216
2998,2022-04-09 17:00:00,4,DOT,19.4156
2999,2022-04-09 17:00:00,5,DOT,19.427
3000,2022-04-09 18:00:00,1,BTC,42572.69
3001,2022-04-09 18:00:00,2,BTC,42572.95
3002,2022-04-09 18:00:00,3,BTC,42577.59
3003,2022-04-09 18:00:00,4,BTC,42580.0
3004,2022-04-09 18:00:00,5,BTC,42594.0
3005,2022-04-09 18:00:00,1,ETH,3241.14
3006,2022-04-09 18:00:00,2,ETH,3238.91
3007,2022-04-09 18:00:00,3,ETH,3240.82
3008,2022-04-09 18:00:00,4,ETH,3239.43
3009,2022-04-09 18:00:00,5,ETH,3242.3
3010,2022-04-09 18:00:00,1,LTC,112.0
3011,2022-04-09 18:00:00,2,LTC,111.93
3012,2022-04-09 18:00:00,3,LTC,111.93
3013,2022-04-09 18:00:00,4,LTC,111.97
3014,2022-04-09 18:00:00,5,LTC,111.975
3015,2022-04-09 18:00:00,1,LUNA,95.44
3016,2022-04-09 18:00:00,2,LUNA,95.28
3017,2022-04-09 18:00:00,3,LUNA,95.4247
3018,2022-04-09 18:00:00,4,LUNA,95.32
3019,2022-04-09 18:00:00,5,LUNA,95.45
3020,2022-04-09 18:00:00,1,ADA,1.033
3021,2022-04-09 18:00:00,2,ADA,1.0328
3022,2022-04-09 18:00:00,3,ADA,1.032562
3023,2022-04-09 18:00:00,4,ADA,1.032
3024,2022-04-09 18:00:00,5,ADA,1.032815
3025,2022-04-09 18:00:00,1,DOT,19.56
3026,2022-04-09 18:00:00,2,DOT,19.53
3027,2022-04-09 18:00:00,3,DOT,19.5551
3028,2022-04-09 18:00:00,4,DOT,19.5348
3029,2022-04-09 18:00:00,5,DOT,19.549
3030,2022-04-09 19:00:00,1,BTC,42525.11
3031,2022-04-09 19:00:00,2,BTC,42540.85
3032,2022-04-09 19:00:00,3,BTC,42522.52
3033,2022-04-09 19:00:00,4,BTC,42544.6
3034,2022-04-09 19:00:00,5,BTC,42542.0
3035,2022-04-09 19:00:00,1,ETH,3246.29
3036,2022-04-09 19:00:00,2,ETH,3247.29
3037,2022-04-09 19:00:00,3,ETH,3247.38
3038,2022-04-09 19:00:00,4,ETH,3246.99
3039,2022-04-09 19:00:00,5,ETH,3247.7
3040,2022-04-09 19:00:00,1,LTC,112.3
3041,2022-04-09 19:00:00,2,LTC,112.26
3042,2022-04-09 19:00:00,3,LTC,112.26
3043,2022-04-09 19:00:00,4,LTC,112.23
3044,2022-04-09 19:00:00,5,LTC,112.24
3045,2022-04-09 19:00:00,1,LUNA,95.08
3046,2022-04-09 19:00:00,2,LUNA,95.02
3047,2022-04-09 19:00:00,3,LUNA,95.0854
3048,2022-04-09 19:00:00,4,LUNA,95.14
3049,2022-04-09 19:00:00,5,LUNA,95.09
3050,2022-04-09 19:00:00,1,ADA,1.037
3051,2022-04-09 19:00:00,2,ADA,1.0366
3052,2022-04-09 19:00:00,3,ADA,1.036488
3053,2022-04-09 19:00:00,4,ADA,1.036225
3054,2022-04-09 19:00:00,5,ADA,1.037005
3055,2022-04-09 19:00:00,1,DOT,19.59
3056,2022-04-09 19:00:00,2,DOT,19.6
3057,2022-04-09 19:00:00,3,DOT,19.6037
3058,2022-04-09 19:00:00,4,DOT,19.5973
3059,2022-04-09 19:00:00,5,DOT,19.611
3060,2022-04-09 20:00:00,1,BTC,42765.16
3061,2022-04-09 20:00:00,2,BTC,42769.43
3062,2022-04-09 20:00:00,3,BTC,42762.53
3063,2022-04-09 20:00:00,4,BTC,42764.0
3064,2022-04-09 20:00:00,5,BTC,42778.0
3065,2022-04-09 20:00:00,1,ETH,3259.73
3066,2022-04-09 20:00:00,2,ETH,3261.14
3067,2022-04-09 20:00:00,3,ETH,3259.43
3068,2022-04-09 20:00:00,4,ETH,3260.63
3069,2022-04-09 20:00:00,5,ETH,3260.4
3070,2022-04-09 20:00:00,1,LTC,112.7
3071,2022-04-09 20:00:00,2,LTC,112.79
3072,2022-04-09 20:00:00,3,LTC,112.71
3073,2022-04-09 20:00:00,4,LTC,112.68
3074,2022-04-09 20:00:00,5,LTC,112.755
3075,2022-04-09 20:00:00,1,LUNA,97.44
3076,2022-04-09 20:00:00,2,LUNA,97.44
3077,2022-04-09 20:00:00,3,LUNA,97.4141
3078,2022-04-09 20:00:00,4,LUNA,97.48
3079,2022-04-09 20:00:00,5,LUNA,97.51
3080,2022-04-09 20:00:00,1,ADA,1.044
3081,2022-04-09 20:00:00,2,ADA,1.0461
3082,2022-04-09 20:00:00,3,ADA,1.044747
3083,2022-04-09 20:00:00,4,ADA,1.045376
3084,2022-04-09 20:00:00,5,ADA,1.044685
3085,2022-04-09 20:00:00,1,DOT,19.77
3086,2022-04-09 20:00:00,2,DOT,19.76
3087,2022-04-09 20:00:00,3,DOT,19.7649
3088,2022-04-09 20:00:00,4,DOT,19.7761
3089,2022-04-09 20:00:00,5,DOT,19.763
3090,2022-04-09 21:00:00,1,BTC,42637.16
3091,2022-04-09 21:00:00,2,BTC,42649.33
3092,2022-04-09 21:00:00,3,BTC,42638.16
3093,2022-04-09 21:00:00,4,BTC,42630.4
3094,2022-04-09 21:00:00,5,BTC,42646.0
3095,2022-04-09 21:00:00,1,ETH,3250.04
3096,2022-04-09 21:00:00,2,ETH,3252.35
3097,2022-04-09 21:00:00,3,ETH,3250.34
3098,2022-04-09 21:00:00,4,ETH,3250.05
3099,2022-04-09 21:00:00,5,ETH,3251.3
3100,2022-04-09 21:00:00,1,LTC,112.4
3101,2022-04-09 21:00:00,2,LTC,112.47
3102,2022-04-09 21:00:00,3,LTC,112.44
3103,2022-04-09 21:00:00,4,LTC,112.41
3104,2022-04-09 21:00:00,5,LTC,112.48
3105,2022-04-09 21:00:00,1,LUNA,96.2
3106,2022-04-09 21:00:00,2,LUNA,96.16
3107,2022-04-09 21:00:00,3,LUNA,96.2061
3108,2022-04-09 21:00:00,4,LUNA,96.23
3109,2022-04-09 21:00:00,5,LUNA,96.21
3110,2022-04-09 21:00:00,1,ADA,1.04
3111,2022-04-09 21:00:00,2,ADA,1.0414
3112,2022-04-09 21:00:00,3,ADA,1.040284
3113,2022-04-09 21:00:00,4,ADA,1.041183
3114,2022-04-09 21:00:00,5,ADA,1.040265
3115,2022-04-09 21:00:00,1,DOT,19.62
3116,2022-04-09 21:00:00,2,DOT,19.63
3117,2022-04-09 21:00:00,3,DOT,19.6208
3118,2022-04-09 21:00:00,4,DOT,19.6184
3119,2022-04-09 21:00:00,5,DOT,19.627
3120,2022-04-09 22:00:00,1,BTC,42759.52
3121,2022-04-09 22:00:00,2,BTC,42790.08
3122,2022-04-09 22:00:00,3,BTC,42757.73
3123,2022-04-09 22:00:00,4,BTC,42779.8
3124,2022-04-09 22:00:00,5,BTC,42772.0
3125,2022-04-09 22:00:00,1,ETH,3256.09
3126,2022-04-09 22:00:00,2,ETH,3258.45
3127,2022-04-09 22:00:00,3,ETH,3256.11
3128,2022-04-09 22:00:00,4,ETH,3260.01
3129,2022-04-09 22:00:00,5,ETH,3257.5
3130,2022-04-09 22:00:00,1,LTC,112.5
3131,2022-04-09 22:00:00,2,LTC,112.62
3132,2022-04-09 22:00:00,3,LTC,112.45
3133,2022-04-09 22:00:00,4,LTC,112.59
3134,2022-04-09 22:00:00,5,LTC,112.595
3135,2022-04-09 22:00:00,1,LUNA,95.97
3136,2022-04-09 22:00:00,2,LUNA,96.05
3137,2022-04-09 22:00:00,3,LUNA,95.9638
3138,2022-04-09 22:00:00,4,LUNA,96.04
3139,2022-04-09 22:00:00,5,LUNA,95.96
3140,2022-04-09 22:00:00,1,ADA,1.049
3141,2022-04-09 22:00:00,2,ADA,1.0495
3142,2022-04-09 22:00:00,3,ADA,1.047785
3143,2022-04-09 22:00:00,4,ADA,1.049114
3144,2022-04-09 22:00:00,5,ADA,1.04773
3145,2022-04-09 22:00:00,1,DOT,19.75
3146,2022-04-09 22:00:00,2,DOT,19.74
3147,2022-04-09 22:00:00,3,DOT,19.7388
3148,2022-04-09 22:00:00,4,DOT,19.7337
3149,2022-04-09 22:00:00,5,DOT,19.741
3150,2022-04-09 23:00:00,1,BTC,42829.11
3151,2022-04-09 23:00:00,2,BTC,42837.29
3152,2022-04-09 23:00:00,3,BTC,42826.09
3153,2022-04-09 23:00:00,4,BTC,42839.5
3154,2022-04-09 23:00:00,5,BTC,42837.0
3155,2022-04-09 23:00:00,1,ETH,3260.02
3156,2022-04-09 23:00:00,2,ETH,3260.36
3157,2022-04-09 23:00:00,3,ETH,3259.61
3158,2022-04-09 23:00:00,4,ETH,3259.42
3159,2022-04-09 23:00:00,5,ETH,3260.4
3160,2022-04-09 23:00:00,1,LTC,112.7
3161,2022-04-09 23:00:00,2,LTC,112.77
3162,2022-04-09 23:00:00,3,LTC,112.74
3163,2022-04-09 23:00:00,4,LTC,112.78
3164,2022-04-09 23:00:00,5,LTC,112.785
3165,2022-04-09 23:00:00,1,LUNA,96.43
3166,2022-04-09 23:00:00,2,LUNA,96.3
3167,2022-04-09 23:00:00,3,LUNA,96.4013
3168,2022-04-09 23:00:00,4,LUNA,96.38
3169,2022-04-09 23:00:00,5,LUNA,96.46
3170,2022-04-09 23:00:00,1,ADA,1.052
3171,2022-04-09 23:00:00,2,ADA,1.0532
3172,2022-04-09 23:00:00,3,ADA,1.052272
